sweep_id,date_time,max_spheres,ray_depth,num_spheres,block_size,implementation,openmp_time_s,kernel_time_s,memory_transfer_time_s,total_without_mem_s,total_with_mem_s,throughput_mpixels_sec,speedup_vs_openmp_kernel,speedup_vs_openmp_with_mem
3,2026-05-21_09-35-53,512,50,200,256,REALISTIC,657.650,13.399,0.004,13.399,13.403,0.030570,49.082461,49.067035
3,2026-05-21_09-48-23,512,50,200,256,OPENMP,657.686,657.686,0.000,657.686,657.686,0.000623,1.000000,1.000000
3,2026-05-21_09-48-23,512,50,200,256,GLOBAL,657.686,13.468,0.005,13.468,13.473,0.030412,48.832330,48.815274
3,2026-05-21_09-48-23,512,50,200,256,CONSTANT,657.686,12.449,0.046,12.449,12.495,0.032901,52.828680,52.635967
3,2026-05-21_09-48-23,512,50,200,256,SHARED,657.686,12.470,0.046,12.470,12.516,0.032846,52.739577,52.547523
3,2026-05-21_09-48-23,512,50,200,256,1D TEXTURE,657.686,13.376,0.004,13.376,13.380,0.030622,49.169714,49.154163
3,2026-05-21_09-48-23,512,50,200,256,2D TEXTURE,657.686,13.402,0.004,13.402,13.406,0.030563,49.074616,49.060165
3,2026-05-21_09-48-23,512,50,200,256,2D TEXTURE + CONSTANT,657.686,12.417,0.045,12.417,12.462,0.032987,52.966805,52.773517
3,2026-05-21_09-48-23,512,50,200,256,REALISTIC,657.686,13.356,0.004,13.356,13.360,0.030668,49.243504,49.227951
3,2026-05-21_10-00-53,512,75,200,256,OPENMP,658.629,658.629,0.000,658.629,658.629,0.000622,1.000000,1.000000
3,2026-05-21_10-00-53,512,75,200,256,GLOBAL,658.629,13.631,0.008,13.631,13.640,0.030048,48.316820,48.286742
3,2026-05-21_10-00-53,512,75,200,256,CONSTANT,658.629,12.482,0.020,12.482,12.502,0.032814,52.764191,52.680695
3,2026-05-21_10-00-53,512,75,200,256,SHARED,658.629,12.569,0.020,12.569,12.589,0.032588,52.401269,52.318929
3,2026-05-21_10-00-53,512,75,200,256,1D TEXTURE,658.629,13.518,0.004,13.518,13.522,0.030300,48.722340,48.707325
3,2026-05-21_10-00-53,512,75,200,256,2D TEXTURE,658.629,13.530,0.004,13.530,13.534,0.030273,48.677858,48.663665
3,2026-05-21_10-00-53,512,75,200,256,2D TEXTURE + CONSTANT,658.629,12.498,0.016,12.498,12.514,0.032772,52.696963,52.629937
3,2026-05-21_10-00-53,512,75,200,256,REALISTIC,658.629,13.565,0.004,13.565,13.569,0.030195,48.552978,48.537892
3,2026-05-21_10-13-25,512,75,200,256,OPENMP,656.403,656.403,0.000,656.403,656.403,0.000624,1.000000,1.000000
3,2026-05-21_10-13-25,512,75,200,256,GLOBAL,656.403,13.627,0.010,13.627,13.637,0.030059,48.170547,48.135003
3,2026-05-21_10-13-25,512,75,200,256,CONSTANT,656.403,12.536,0.022,12.536,12.557,0.032675,52.363052,52.272562
3,2026-05-21_10-13-25,512,75,200,256,SHARED,656.403,12.605,0.022,12.605,12.627,0.032495,52.074723,51.985259
3,2026-05-21_10-13-25,512,75,200,256,1D TEXTURE,656.403,13.546,0.004,13.546,13.550,0.030237,48.456472,48.441587
3,2026-05-21_10-13-25,512,75,200,256,2D TEXTURE,656.403,13.530,0.004,13.530,13.534,0.030274,48.515325,48.501173
3,2026-05-21_10-13-25,512,75,200,256,2D TEXTURE + CONSTANT,656.403,12.510,0.016,12.510,12.527,0.032741,52.468627,52.400508
3,2026-05-21_10-13-25,512,75,200,256,REALISTIC,656.403,13.544,0.004,13.544,13.549,0.030241,48.463115,48.448045
